'PPO', 0.9467174947, 0.8733079025, 0.9467174947, 0.9467174947, 0.9608346164, 0.7422779025, 0.9820173117, 0.7799346142, 0.98056304, 0.7699060625, 0.9048016291, 0.7477776974, 0.9852915335, 0.8641771066, 0.895989361, 0.8959112639, 0.8262739181, 0.72619304, 0.7916581722, 0.7537232896, 0.764959361, 0.6412413281, 0.6731776974, 0.5405134691, 0.7662584327, 0.5418878516, 0.9364538163, 0.6226712095, 0.7844246164, 0.7630687713, 0.5545206467, 0.7523538071, 0.5972459185, 0.8425786048, 0.8419695301, 0.7162710167, 0.7102019316, 0.62158491, 0.7573124231, 0.7823644071, 0.4965078516
LinearAgent, 0.9790823432, 0.9775591, 0.9790823432, 0.9790823432, 0.9674478136, 0.9524262643, 0.9631389664, 0.9391291, 0.9331528512, 0.9323997931, 0.936614972, 0.9109553683, 0.9223501632, 0.9038390404, 0.893183364, 0.8980065048, 0.8804307012, 0.8901909855, 0.8739318368, 0.8648666579, 0.8680505283, 0.8441053828, 0.8480617772, 0.8434821807, 0.8248818011, 0.8282632015, 0.8131536032, 0.8018384488, 0.7972649779, 0.7782, 0.7824901171, 0.7565915504, 0.7613926772, 0.7498964464, 0.7368745224, 0.7362281848, 0.7234709031, 0.7111444384, 0.6994337408, 0.6825237368, 0.6832132015
'PPO', 0.9364365048, 0.9223501632, 0.933700776, 0.9364365048, 0.9674478136, 0.78553678, 0.958529104, 0.7819523304, 0.7698736032, 0.7773001632, 0.9224451508, 0.9135264412, 0.9249804424, 0.8967678136, 0.8141611968, 0.9003015468, 0.812165556, 0.8899994936, 0.9566414432, 0.7832448756, 0.9091733004, 0.6634937408, 0.9018694947, 0.9315838848, 0.6299450792, 0.618491078, 0.9165673372, 0.7579165048, 0.8763181848, 0.848105556, 0.902992464, 0.9298645015, 0.8707433004, 0.6208363828, 0.7740526288, 0.70256, 0.8781605427, 0.735688534, 0.6006143172, 0.7445653491, 0.7395528855, 0.576270358, 0.7281751795, 0.7236435732, 0.8072443492, 0.6339626288, 0.740265556, 0.6159200051, 0.58918775, 0.7080304424, 0.5802690404, 0.601863364, 0.7877521072, 0.6748585976, 0.6735450496, 0.6754915135
LinearAgent, 0.9892845522, 0.9852915335, 0.97941, 0.9892845522, 0.9608346164, 0.95462, 0.948351723, 0.9418772608, 0.940041212, 0.9399115335, 0.9323899456, 0.9199070522, 0.9189187508, 0.9087321002, 0.9007461499, 0.893146374, 0.8961774348, 0.8847532896, 0.8771734691, 0.8762944978, 0.8639172608, 0.8574082276, 0.8562272608, 0.8480243681, 0.8279752554, 0.8289635568, 0.821033969, 0.8059139997, 0.8062682809, 0.7960816303, 0.7851745633, 0.7833772573, 0.7705439725, 0.7651265046, 0.7621827742, 0.7555835193, 0.7486816222, 0.7343109266, 0.7339560402, 0.7232315692, 0.7187636654, 0.7108568817, 0.7031181268, 0.6954293238, 0.6804067117, 0.67218551, 0.664813594, 0.656834202, 0.6479094475, 0.64217491, 0.6354265541, 0.6259680364, 0.6186781908, 0.609921848, 0.6031275598, 0.59737
'PPO', 0.9467174947, 0.9501191686, 0.9608346164, 0.9402446164, 0.9480918772, 0.9608346164, 0.9415574348, 0.8533442064, 0.8785478516, 0.8170618772, 0.817321723, 0.87666, 0.777173303, 0.8639172608, 0.8545747074, 0.7672987508, 0.8943368076, 0.786964653, 0.742721723, 0.7685782452, 0.6035846164, 0.6241746164, 0.702573303, 0.5418878516, 0.6796691132, 0.68687959, 0.6489447074, 0.9008758284, 0.8251370954, 0.7667486161, 0.9338465046
LinearAgent, 0.9790823432, 0.9732975384, 0.9674478136, 0.9705618096, 0.963863364, 0.9674478136, 0.957215556, 0.9406523432, 0.941422464, 0.9387305283, 0.9333962683, 0.91275775, 0.9056973315, 0.9091733004, 0.8947261307, 0.9029616027, 0.88604, 0.8865845015, 0.8705026772, 0.8660911332, 0.8574025471, 0.8542885511, 0.8428037404, 0.8282632015, 0.8189735656, 0.8157648828, 0.8066997039, 0.8067346368, 0.7981355464, 0.7947775384, 0.7837154128
'PPO', 0.9364365048, 0.9223501632, 0.9331528512, 0.933700776, 0.9364365048, 0.9674478136, 0.78553678, 0.9790823432, 0.7698736032, 0.7753045224, 0.9224451508, 0.9282948756, 0.9135264412, 0.9117173372, 0.9167438256, 0.9142526288, 0.85495, 0.9069999924, 0.9367702968, 0.8904950496, 0.7799304424, 0.9243922796, 0.6616846368, 0.7385458336, 0.7493485216, 0.7914371008, 0.8750964412, 0.635794804, 0.7496761307, 0.7637013096, 0.8552237388, 0.8552237388, 0.9089468447, 0.7365958588, 0.6220531107, 0.8627162683, 0.7121693796, 0.9109553683, 0.5915458588, 0.834418724, 0.7180399839, 0.633645556, 0.8041303532, 0.5952907012
LinearAgent, 0.9892845522, 0.9852915335, 0.98056304, 0.97941, 0.9892845522, 0.9608346164, 0.95462, 0.9467174947, 0.940041212, 0.9353428184, 0.9323899456, 0.9216744978, 0.9199070522, 0.917994653, 0.9042102843, 0.9045234582, 0.8974719281, 0.8852991132, 0.8765821243, 0.8798714006, 0.8735387508, 0.8625428783, 0.8554958284, 0.8484601383, 0.8437316448, 0.8329843562, 0.8265337639, 0.8172598076, 0.8091947074, 0.8025123258, 0.7932386433, 0.7932386433, 0.7872428239, 0.7740162019, 0.7639093829, 0.7652192068, 0.7524273584, 0.7477776974, 0.7286362019, 0.7267599456, 0.7149003252, 0.7128068823, 0.7009967117, 0.6908966539
'PPO', 0.9364365048, 0.933700776, 0.933700776, 0.93058678, 0.9674478136, 0.78553678, 0.963863364, 1.0, 0.7698736032, 0.7837154128, 0.9224451508, 0.9249804424, 0.925011222, 0.9308301672, 0.9038859964, 0.8949672868, 0.9003015468, 0.9032933784, 0.7890296804, 0.9475729848, 0.779961222, 0.9406523432, 0.7781090752, 0.7503161836, 0.7533080152, 0.6390443172, 0.789724656, 0.7579165048, 0.7846189664, 0.8699723432, 0.8515694936
LinearAgent, 0.9892845522, 0.97941, 0.97941, 1.0, 0.9608346164, 0.95462, 0.9480918772, 0.9428519281, 0.940041212, 0.9338465046, 0.9323899456, 0.9189187508, 0.9129529856, 0.908203303, 0.9058891132, 0.8934062198, 0.893146374, 0.8797116222, 0.8728928239, 0.8718536308, 0.8675729856, 0.8533442064, 0.8527652554, 0.8475828786, 0.8341481268, 0.8273293285, 0.8266334092, 0.8059139997, 0.7986467592, 0.8012416902, 0.7913800013
'PPO', 0.9364365048, 0.9216680704, 0.9203545224, 0.9331528512, 0.9364365048, 0.9674478136, 0.78553678, 0.958529104, 0.7864511416, 0.957215556, 0.7753045224, 0.9224451508, 0.9340796804, 0.8174624504, 0.9038859964, 0.8067346368, 0.9575326288, 0.915520526, 0.941422464, 0.9367702968, 0.7805091468, 0.7755737836, 0.7763459928, 0.91829, 0.7436683756, 0.8840151508, 0.76770775, 0.7554685811, 0.8758226288, 0.7568194947, 0.6006140164
LinearAgent, 0.9892845522, 0.9875171066, 0.9807228184, 0.98056304, 0.9892845522, 0.9608346164, 0.95462, 0.948351723, 0.9437210568, 0.9415574348, 0.9353428184, 0.9323899456, 0.9182728239, 0.915271121, 0.9058891132, 0.9008758284, 0.9009360625, 0.8917719915, 0.8785478516, 0.8765821243, 0.8664199456, 0.8662364502, 0.8607960116, 0.8530660355, 0.8410484362, 0.8390166573, 0.83128, 0.8234065046, 0.8111501699, 0.8108472608, 0.8002371513
'PPO', 0.9364365048, 0.9216680704, 0.9631389664, 0.933700776, 0.9364365048, 0.9674478136, 0.7806014168, 0.9790823432, 0.7698736032, 0.9705618096, 0.7837154128, 0.9188607012, 0.9549973372, 0.9549973372, 0.6355514168, 0.88604, 0.85495, 0.6386654128, 0.768875338, 0.76222753, 0.7763459928, 0.7692026288, 0.68404698, 0.7529565048, 0.8008712752, 0.7533080152, 0.6299758588, 0.8871291468, 0.780383364
LinearAgent, 0.9892845522, 0.9875171066, 0.9820173117, 0.97941, 0.9892845522, 0.9608346164, 0.9544365046, 0.9467174947, 0.940041212, 0.9402446164, 0.9338465046, 0.9196472064, 0.9144072573, 0.9144072573, 0.9090565046, 0.8943368076, 0.8974719281, 0.8884665046, 0.874083711, 0.8675492686, 0.8607960116, 0.8591434582, 0.8557739993, 0.8505312639, 0.8350116476, 0.8341481268, 0.8220094902, 0.8184266573, 0.8093385889
