'PPO', 0.0605591722, 0.0605591722, 0.0495413417, 0.0495413417, 0.0495413417, 0.0495413417, 0.0573869437, 0.0728903437, 0.0728903437, 0.0867717447, 0.0986601702, 0.0691400502, 0.0397228607, 0.1389786838, 0.0745026377, 0.0487217447, 0.1243507418, 0.0598746957, 0.0830214512, 0.0999963992, 0.1272056323, 0.1390407483, 0.1506531088, 0.1475595618, 0.1472011308, 0.0555354481, 0.0555354481, 0.1009907483, 0.0579611356, 0.117645875, 0.0435823879, 0.0345390776, 0.0280789879, 0.1674739673, 0.1834016533, 0.0428358469, 0.0845618181, 0.0451946819, 0.0468702491, 0.1809969373, 0.1433053683, 0.0998967852, 0.1691780523, 0.0568070424, 0.1336806466, 0.1979307685, 0.1265065025, 0.0604738261, 0.0389151003, 0.0717340286, 0.0127967191, 0.0326384434, 0.0175393273, 0.18478, 0.1084776632, 0.0589789849, 0.0472180651, 0.1114083597, 0.1114083597, 0.0438539398, 0.2103104075, 0.1453496352, 0.0053966073, 0.0488020729, 0.0524348178, 0.1138087551, 0.0623589391, 0.062269597, 0.0987584066, 0.0378068758, 0.0380842451, 0.1720207698, 0.1633396844, 0.2484160498, 0.0460081993, 0.0525641937, 0.8430241068, 0.3315613101, 0.8632795618, 0.048977884, 0.8632795618, 0.8433299733, 0.3619609056, 0.8966548728, 0.8166706765, 0.9015207418, 0.8656265678, 0.7322030924, 0.8219512545, 0.7765360261, 0.7883711421, 0.3399326365, 0.7757894851, 0.8497590776, 0.924668599, 0.3124761763, 0.7693548139, 0.4688136362, 0.389051465, 0.7579339086, 0.7608175839, 0.8147971882, 0.9267769485, 0.4650633427, 0.3248558153, 0.3673445585, 0.9382536335
LinearAgent, 0.9758789422, 0.9758789422, 0.9656808946, 0.9656808946, 0.9656808946, 0.9656808946, 0.941045707, 0.9415598368, 0.9415598368, 0.9213064003, 0.9166350271, 0.9057161441, 0.9041320629, 0.9049530857, 0.892420142, 0.8952708946, 0.8890502831, 0.8765173394, 0.8854627076, 0.8593155057, 0.8607115676, 0.841747722, 0.8288965222, 0.8347902876, 0.8168371458, 0.807280372, 0.807280372, 0.8157122163, 0.8059573681, 0.7939673814, 0.7934728993, 0.795824665, 0.7929587695, 0.7846936185, 0.7631505911, 0.7573166602, 0.7695879235, 0.7443332045, 0.7615055596, 0.7464870402, 0.7384046763, 0.740091095, 0.715874806, 0.7314820047, 0.720542056, 0.7039094721, 0.7010307245, 0.710089431, 0.6855215819, 0.6931590546, 0.6806560904, 0.6851930625, 0.6740992879, 0.6678185775, 0.6699282969, 0.6580718378, 0.6509910277, 0.6353619896, 0.6353619896, 0.6260270932, 0.613456326, 0.6076006608, 0.5909243779, 0.5785698643, 0.5558642951, 0.5628418176, 0.5552624301, 0.5433850271, 0.53792728, 0.5399614925, 0.5169367888, 0.5144683924, 0.5116452285, 0.5101781728, 0.5122060143, 0.4850782043, 0.4841241233, 0.4754750454, 0.4658968309, 0.4701627031, 0.4658968309, 0.4604451284, 0.4466966016, 0.4407989472, 0.4284472678, 0.4367918535, 0.4238468264, 0.4128568077, 0.3987855484, 0.4087251959, 0.3897613503, 0.3718855596, 0.3725689568, 0.3696017411, 0.345214063, 0.3575639571, 0.3277553128, 0.3187166416, 0.3228396921, 0.3133467149, 0.3094318176, 0.3007876383, 0.2807191084, 0.2828729489, 0.267110811, 0.2659622336, 0.243802121
